,app_id,attemptId,completionTime-0,completionTime-1,completionTime-2,inputBytes-0,inputBytes-1,inputBytes-2,numActiveTasks,numCompleteTasks,numFailedTasks,shuffleReadBytes-0,shuffleReadBytes-1,shuffleReadBytes-2,shuffleWriteBytes-0,shuffleWriteBytes-1,shuffleWriteBytes-2,stageId,status
2492,app-20170606044452-0072,0,,,6.224,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2493,app-20170606044452-0072,0,3.559,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2494,app-20170606044452-0072,0,,3.486,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
2495,app-20170602034919-0067,0,,4.621,,,1425488.0,,0,2,0,,0.0,,,1293745.0,,1,COMPLETE
2496,app-20170602034919-0067,0,6.671,,,118998996.0,,,0,2,0,0.0,,,62905773.0,,,0,COMPLETE
2497,app-20170602034919-0067,0,,,13.241,,,0.0,0,200,0,,,64199518.0,,,0.0,2,COMPLETE
2498,app-20170605233705-1175,0,,4.214,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
2499,app-20170602154803-0364,0,4.576,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2500,app-20170602154803-0364,0,,4.447,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
2501,app-20170602154803-0364,0,,,7.246,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2502,app-20170603034454-0660,0,,,8.434,,,0.0,0,200,0,,,18773432.0,,,0.0,2,COMPLETE
2503,app-20170603034454-0660,0,5.789,,,73251779.0,,,0,2,0,0.0,,,56044792.0,,,0,COMPLETE
2504,app-20170603020047-0572,0,5.13,,,48846488.0,,,0,2,0,0.0,,,37477598.0,,,0,COMPLETE
2505,app-20170603020047-0572,0,,,8.688,,,0.0,0,200,0,,,12498424.0,,,0.0,2,COMPLETE
2506,app-20170606062923-0147,0,8.205,,,239192537.0,,,0,2,0,0.0,,,126868397.0,,,0,COMPLETE
2507,app-20170606062923-0147,0,,3.925,,,2855193.0,,0,2,0,,0.0,,,2432237.0,,1,COMPLETE
2508,app-20170606062923-0147,0,,,12.577,,,0.0,0,200,0,,,129300634.0,,,0.0,2,COMPLETE
2509,app-20170605233705-1175,0,4.199,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2510,app-20170602161157-0393,0,7.048,,,122145118.0,,,0,2,0,0.0,,,93287449.0,,,0,COMPLETE
2511,app-20170606085938-0248,0,,,6.373,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2512,app-20170606085938-0248,0,,3.604,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
2513,app-20170606085938-0248,0,3.658,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2514,app-20170603052659-0728,0,,,8.029,,,0.0,0,200,0,,,3158803.0,,,0.0,2,COMPLETE
2515,app-20170603052659-0728,0,,4.756,,,4287170.0,,0,2,0,,0.0,,,3154813.0,,1,COMPLETE
2516,app-20170603052659-0728,0,4.287,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
2517,app-20170602163243-0405,0,,,14.851,,,0.0,0,200,0,,,2858252785.0,,,0.0,2,COMPLETE
2518,app-20170602161157-0393,0,,,8.89,,,0.0,0,200,0,,,31515334.0,,,0.0,2,COMPLETE
2519,app-20170603005248-0505,0,,4.582,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
2520,app-20170605191639-1008,0,,,7.492,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2521,app-20170603060124-0758,0,,,12.792,,,0.0,0,200,0,,,2286198168.0,,,0.0,2,COMPLETE
2522,app-20170602040152-0081,0,,4.155,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
2523,app-20170605192138-1014,0,4.323,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
2524,app-20170606055100-0125,0,,5.911,,,48438588.0,,0,2,0,,0.0,,,35069406.0,,1,COMPLETE
2525,app-20170605192138-1014,0,,,7.788,,,0.0,0,200,0,,,1070927.0,,,0.0,2,COMPLETE
2526,app-20170605191639-1008,0,,4.285,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
2527,app-20170605233508-1173,0,,,17.915,,,0.0,0,200,0,,,195181035.0,,,0.0,2,COMPLETE
2528,app-20170605233705-1175,0,,,7.229,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2529,app-20170603083029-0857,0,6.808,,,122145118.0,,,0,2,0,0.0,,,86849590.0,,,0,COMPLETE
2530,app-20170606071012-0188,0,11.163,,,520770872.0,,,0,4,0,0.0,,,330474571.0,,,0,COMPLETE
2531,app-20170605192138-1014,0,,4.304,,,1425488.0,,0,2,0,,0.0,,,1066937.0,,1,COMPLETE
2532,app-20170609073053-0227,0,8.204,,,359551313.0,,,0,3,0,0.0,,,192097578.0,,,0,COMPLETE
2533,app-20170609073053-0227,0,,52.246,,,2310171958.0,,0,18,0,,0.0,,,1770564241.0,,1,COMPLETE
2534,app-20170603042512-0692,0,9.142,,,359551313.0,,,0,3,0,0.0,,,189487969.0,,,0,COMPLETE
2535,app-20170603042512-0692,0,,8.799,,,72686038.0,,0,2,0,,0.0,,,52611829.0,,1,COMPLETE
2536,app-20170603042512-0692,0,,,24.397,,,0.0,0,200,0,,,242099798.0,,,0.0,2,COMPLETE
2537,app-20170602040152-0081,0,4.411,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2538,app-20170605191639-1008,0,4.352,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2539,app-20170602040152-0081,0,,,7.149,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2540,app-20170603021302-0581,0,,,16.399,,,0.0,0,200,0,,,1141517846.0,,,0.0,2,COMPLETE
2541,app-20170605183349-0972,0,,5.459,,,24191723.0,,0,2,0,,0.0,,,17575077.0,,1,COMPLETE
2542,app-20170605231947-1162,0,9.418,,,359551313.0,,,0,3,0,0.0,,,192097578.0,,,0,COMPLETE
2543,app-20170605182857-0967,0,6.852,,,118998996.0,,,0,2,0,0.0,,,62637715.0,,,0,COMPLETE
2544,app-20170605182857-0967,0,,5.773,,,24191723.0,,0,2,0,,0.0,,,17575077.0,,1,COMPLETE
2545,app-20170605182857-0967,0,,,12.173,,,0.0,0,200,0,,,80212792.0,,,0.0,2,COMPLETE
2546,app-20170602180935-0448,0,,9.423,,,7148589.0,,0,2,0,,0.0,,,5769631.0,,1,COMPLETE
2547,app-20170609045705-0120,0,,3.4,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
2548,app-20170609045705-0120,0,4.727,,,48846488.0,,,0,2,0,0.0,,,34767956.0,,,0,COMPLETE
2549,app-20170609045705-0120,0,,,6.714,,,0.0,0,200,0,,,34771946.0,,,0.0,2,COMPLETE
2550,app-20170606114738-0345,0,3.616,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
2551,app-20170602094316-0197,0,,,7.733,,,0.0,0,200,0,,,2114987.0,,,0.0,2,COMPLETE
2552,app-20170606092734-0274,0,,,41.549,,,0.0,0,200,0,,,516631349.0,,,0.0,2,COMPLETE
2553,app-20170602094316-0197,0,4.535,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
2554,app-20170602094316-0197,0,,4.717,,,2855193.0,,0,2,0,,0.0,,,2110997.0,,1,COMPLETE
2555,app-20170606091301-0265,0,,18.12,,,695743150.0,,0,6,0,,0.0,,,441974162.0,,1,COMPLETE
2556,app-20170606091301-0265,0,6.646,,,97731955.0,,,0,2,0,0.0,,,74657187.0,,,0,COMPLETE
2557,app-20170606091301-0265,0,,,39.99,,,0.0,0,200,0,,,516631349.0,,,0.0,2,COMPLETE
2558,app-20170603090235-0873,0,,,161.434,,,0.0,0,200,0,,,3279236053.0,,,0.0,2,COMPLETE
2559,app-20170603090235-0873,0,11.73,,,600091310.0,,,0,5,0,0.0,,,321019395.0,,,0,COMPLETE
2560,app-20170603090235-0873,0,,107.354,,,3865016361.0,,0,29,0,,0.0,,,2958216658.0,,1,COMPLETE
2561,app-20170609115233-0367,0,,,148.196,,,0.0,0,200,0,,,3410768199.0,,,0.0,2,COMPLETE
2562,app-20170606092734-0274,0,6.511,,,97731955.0,,,0,2,0,0.0,,,74657187.0,,,0,COMPLETE
2563,app-20170609115233-0367,0,17.082,,,870580522.0,,,0,7,0,0.0,,,552515414.0,,,0,COMPLETE
2564,app-20170609115233-0367,0,,98.243,,,3865016361.0,,0,29,0,,0.0,,,2858252785.0,,1,COMPLETE
2565,app-20170609105806-0334,0,,3.463,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
2566,app-20170609105806-0334,0,3.512,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2567,app-20170609055009-0160,0,,3.383,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
2568,app-20170609105806-0334,0,,,10.589,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2569,app-20170602120607-0278,0,,,12.861,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2570,app-20170602120607-0278,0,,4.763,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
2571,app-20170602120607-0278,0,4.79,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2572,app-20170602135433-0300,0,,,8.183,,,0.0,0,200,0,,,25203072.0,,,0.0,2,COMPLETE
2573,app-20170606090819-0259,0,,3.464,,,4287170.0,,0,2,0,,0.0,,,3154813.0,,1,COMPLETE
2574,app-20170602135433-0300,0,5.385,,,97731955.0,,,0,2,0,0.0,,,74657187.0,,,0,COMPLETE
2575,app-20170606090819-0259,0,3.263,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
2576,app-20170606090819-0259,0,,,6.833,,,0.0,0,200,0,,,3158803.0,,,0.0,2,COMPLETE
2577,app-20170602061921-0163,0,,4.695,,,2855193.0,,0,2,0,,0.0,,,2432237.0,,1,COMPLETE
2578,app-20170602061921-0163,0,11.865,,,239192537.0,,,0,2,0,0.0,,,126868397.0,,,0,COMPLETE
2579,app-20170602061921-0163,0,,,14.841,,,0.0,0,200,0,,,129300634.0,,,0.0,2,COMPLETE
2580,app-20170609123444-0380,0,5.716,,,122145118.0,,,0,2,0,0.0,,,86849590.0,,,0,COMPLETE
2581,app-20170609123444-0380,0,,3.132,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
2582,app-20170609123444-0380,0,,,8.136,,,0.0,0,200,0,,,86853580.0,,,0.0,2,COMPLETE
2583,app-20170609133350-0405,0,,,154.774,,,0.0,0,200,0,,,3279236053.0,,,0.0,2,COMPLETE
2584,app-20170609133350-0405,0,,102.258,,,3865016361.0,,0,29,0,,0.0,,,2958216658.0,,1,COMPLETE
2585,app-20170609133350-0405,0,10.186,,,600091310.0,,,0,5,0,0.0,,,321019395.0,,,0,COMPLETE
2586,app-20170606001309-1207,0,,93.373,,,3087316780.0,,0,23,0,,0.0,,,2286198168.0,,1,COMPLETE
2587,app-20170606001309-1207,0,18.041,,,695743150.0,,,0,6,0,0.0,,,442926009.0,,,0,COMPLETE
2588,app-20170606001309-1207,0,,,118.387,,,0.0,0,200,0,,,2729124177.0,,,0.0,2,COMPLETE
2589,app-20170603033806-0652,0,,,8.243,,,0.0,0,200,0,,,18475864.0,,,0.0,2,COMPLETE
2590,app-20170602164056-0410,0,,,10.516,,,0.0,0,200,0,,,86853580.0,,,0.0,2,COMPLETE
2591,app-20170602141712-0317,0,,57.777,,,3087316780.0,,0,23,0,,0.0,,,2286198168.0,,1,COMPLETE
2592,app-20170605211924-1096,0,4.288,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2593,app-20170605201611-1050,0,,4.308,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
2594,app-20170605224320-1150,0,,,18.17,,,0.0,0,200,0,,,242099798.0,,,0.0,2,COMPLETE
2595,app-20170605224320-1150,0,,9.102,,,72686038.0,,0,2,0,,0.0,,,52611829.0,,1,COMPLETE
2596,app-20170605224320-1150,0,8.907,,,359551313.0,,,0,3,0,0.0,,,189487969.0,,,0,COMPLETE
2597,app-20170609075228-0238,0,7.301,,,359551313.0,,,0,3,0,0.0,,,191625683.0,,,0,COMPLETE
2598,app-20170605211924-1096,0,,,7.309,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2599,app-20170602032648-0053,0,,,42.386,,,0.0,0,200,0,,,650603052.0,,,0.0,2,COMPLETE
2600,app-20170609075228-0238,0,,,12.204,,,0.0,0,200,0,,,195181035.0,,,0.0,2,COMPLETE
2601,app-20170609083131-0276,0,,,106.037,,,0.0,0,200,0,,,2729124177.0,,,0.0,2,COMPLETE
2602,app-20170602131847-0286,0,6.6,,,73251779.0,,,0,2,0,0.0,,,52120079.0,,,0,COMPLETE
2603,app-20170602131847-0286,0,,5.113,,,4287170.0,,0,2,0,,0.0,,,3154813.0,,1,COMPLETE
2604,app-20170609073053-0227,0,,,97.841,,,0.0,0,200,0,,,1962661819.0,,,0.0,2,COMPLETE
2605,app-20170606071012-0188,0,,74.813,,,2310171958.0,,0,18,0,,0.0,,,1710624435.0,,1,COMPLETE
2606,app-20170606011039-1230,0,9.172,,,479801578.0,,,0,4,0,0.0,,,253026735.0,,,0,COMPLETE
2607,app-20170606071012-0188,0,,,92.87,,,0.0,0,200,0,,,2041099006.0,,,0.0,2,COMPLETE
2608,app-20170606011039-1230,0,,,26.189,,,0.0,0,200,0,,,323149976.0,,,0.0,2,COMPLETE
2609,app-20170609141735-0438,0,,3.486,,,7148589.0,,0,2,0,,0.0,,,5254899.0,,1,COMPLETE
2610,app-20170609141735-0438,0,3.239,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
2611,app-20170606062822-0146,0,,4.139,,,2855193.0,,0,2,0,,0.0,,,2432237.0,,1,COMPLETE
2612,app-20170609141735-0438,0,,,6.074,,,0.0,0,200,0,,,5258889.0,,,0.0,2,COMPLETE
2613,app-20170606113525-0330,0,,6.855,,,5718582.0,,0,2,0,,0.0,,,4666360.0,,1,COMPLETE
2614,app-20170606113525-0330,0,7.838,,,479801578.0,,,0,4,0,0.0,,,256543769.0,,,0,COMPLETE
2615,app-20170606113525-0330,0,,,24.667,,,0.0,0,200,0,,,261210129.0,,,0.0,2,COMPLETE
2616,app-20170602055001-0150,0,,,14.383,,,0.0,0,200,0,,,161060994.0,,,0.0,2,COMPLETE
2617,app-20170602055001-0150,0,,5.733,,,48438588.0,,0,2,0,,0.0,,,35069406.0,,1,COMPLETE
2618,app-20170602055001-0150,0,10.984,,,239192537.0,,,0,2,0,0.0,,,125991588.0,,,0,COMPLETE
2619,app-20170609092045-0295,0,,,7.828,,,0.0,0,200,0,,,69483577.0,,,0.0,2,COMPLETE
2620,app-20170609092045-0295,0,,3.452,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
2621,app-20170609092045-0295,0,5.866,,,97731955.0,,,0,2,0,0.0,,,69479587.0,,,0,COMPLETE
2622,app-20170606144050-0423,0,,3.737,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
2623,app-20170606144050-0423,0,3.764,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2624,app-20170606144050-0423,0,,,6.186,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2625,app-20170603014154-0549,0,4.304,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2626,app-20170603014154-0549,0,,3.993,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
2627,app-20170603014154-0549,0,,,7.205,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2628,app-20170606041617-0048,0,,21.364,,,760190967.0,,0,6,0,,0.0,,,587088337.0,,1,COMPLETE
2629,app-20170606065152-0173,0,,,6.92,,,0.0,0,200,0,,,2114987.0,,,0.0,2,COMPLETE
2630,app-20170602035842-0077,0,,,7.177,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2631,app-20170606065152-0173,0,3.658,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
2632,app-20170606065152-0173,0,,3.847,,,2855193.0,,0,2,0,,0.0,,,2110997.0,,1,COMPLETE
2633,app-20170605205114-1072,0,,,75.941,,,0.0,0,200,0,,,1308920390.0,,,0.0,2,COMPLETE
2634,app-20170605205114-1072,0,11.956,,,239192537.0,,,0,2,0,0.0,,,127737658.0,,,0,COMPLETE
2635,app-20170605205114-1072,0,,36.494,,,1533065387.0,,0,12,0,,0.0,,,1181182732.0,,1,COMPLETE
2636,app-20170602035842-0077,0,4.41,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2637,app-20170602182834-0469,0,,,8.467,,,0.0,0,200,0,,,5258889.0,,,0.0,2,COMPLETE
2638,app-20170606100648-0285,0,,78.753,,,3087316780.0,,0,23,0,,0.0,,,2286198168.0,,1,COMPLETE
2639,app-20170602183150-0473,0,4.577,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
2640,app-20170602183150-0473,0,,4.819,,,7148589.0,,0,2,0,,0.0,,,5254899.0,,1,COMPLETE
2641,app-20170602183150-0473,0,,,8.463,,,0.0,0,200,0,,,5258889.0,,,0.0,2,COMPLETE
2642,app-20170606075319-0207,0,5.136,,,73251779.0,,,0,2,0,0.0,,,52120079.0,,,0,COMPLETE
2643,app-20170606075319-0207,0,,3.37,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
2644,app-20170606075319-0207,0,,,8.315,,,0.0,0,200,0,,,52124069.0,,,0.0,2,COMPLETE
2645,app-20170603004750-0499,0,,4.375,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
2646,app-20170603004750-0499,0,5.081,,,24362768.0,,,0,2,0,0.0,,,17406073.0,,,0,COMPLETE
2647,app-20170603004750-0499,0,,,8.543,,,0.0,0,200,0,,,17410063.0,,,0.0,2,COMPLETE
2648,app-20170609123114-0376,0,,,8.382,,,0.0,0,200,0,,,86853580.0,,,0.0,2,COMPLETE
2649,app-20170609123114-0376,0,,2.996,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
2650,app-20170609123114-0376,0,6.02,,,122145118.0,,,0,2,0,0.0,,,86849590.0,,,0,COMPLETE
2651,app-20170602054856-0149,0,,,14.633,,,0.0,0,200,0,,,161060994.0,,,0.0,2,COMPLETE
2652,app-20170602054856-0149,0,11.348,,,239192537.0,,,0,2,0,0.0,,,125991588.0,,,0,COMPLETE
2653,app-20170602054856-0149,0,,5.93,,,48438588.0,,0,2,0,,0.0,,,35069406.0,,1,COMPLETE
2654,app-20170609042123-0098,0,,,15.608,,,0.0,0,200,0,,,254227869.0,,,0.0,2,COMPLETE
2655,app-20170609042123-0098,0,4.947,,,48846488.0,,,0,2,0,0.0,,,37477598.0,,,0,COMPLETE
2656,app-20170609042123-0098,0,,10.833,,,345891562.0,,0,3,0,,0.0,,,216750271.0,,1,COMPLETE
2657,app-20170603002843-0480,0,,,8.602,,,0.0,0,200,0,,,6214191.0,,,0.0,2,COMPLETE
2658,app-20170609114748-0366,0,,100.814,,,3865016361.0,,0,29,0,,0.0,,,2858252785.0,,1,COMPLETE
2659,app-20170603014822-0557,0,,4.381,,,1425488.0,,0,2,0,,0.0,,,1066937.0,,1,COMPLETE
2660,app-20170603014822-0557,0,4.31,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
2661,app-20170602062600-0169,0,10.254,,,239192537.0,,,0,2,0,0.0,,,126868397.0,,,0,COMPLETE
2662,app-20170603014822-0557,0,,,7.721,,,0.0,0,200,0,,,1070927.0,,,0.0,2,COMPLETE
2663,app-20170609140339-0420,0,,,5.587,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2664,app-20170605183349-0972,0,,,12.383,,,0.0,0,200,0,,,80212792.0,,,0.0,2,COMPLETE
2665,app-20170603015318-0563,0,5.174,,,48846488.0,,,0,2,0,0.0,,,37477598.0,,,0,COMPLETE
2666,app-20170603015318-0563,0,,,8.272,,,0.0,0,200,0,,,12104840.0,,,0.0,2,COMPLETE
2667,app-20170603021302-0581,0,,31.351,,,1533065387.0,,0,12,0,,0.0,,,1141517846.0,,1,COMPLETE
2668,app-20170602182923-0470,0,4.527,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
2669,app-20170602182923-0470,0,,4.921,,,7148589.0,,0,2,0,,0.0,,,5254899.0,,1,COMPLETE
2670,app-20170602182923-0470,0,,,8.17,,,0.0,0,200,0,,,5258889.0,,,0.0,2,COMPLETE
2671,app-20170605183349-0972,0,6.545,,,118998996.0,,,0,2,0,0.0,,,62637715.0,,,0,COMPLETE
2672,app-20170603100522-0901,0,4.403,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2673,app-20170605193825-1029,0,,11.928,,,345891562.0,,0,3,0,,0.0,,,216750271.0,,1,COMPLETE
2674,app-20170605193825-1029,0,5.947,,,48846488.0,,,0,2,0,0.0,,,37477598.0,,,0,COMPLETE
2675,app-20170605193825-1029,0,,,25.902,,,0.0,0,200,0,,,254227869.0,,,0.0,2,COMPLETE
2676,app-20170603013443-0540,0,,,7.439,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2677,app-20170603013443-0540,0,,4.355,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
2678,app-20170603013443-0540,0,4.63,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2679,app-20170606100246-0284,0,,,118.03,,,0.0,0,200,0,,,2729124177.0,,,0.0,2,COMPLETE
2680,app-20170606100246-0284,0,,84.764,,,3087316780.0,,0,23,0,,0.0,,,2286198168.0,,1,COMPLETE
2681,app-20170606100246-0284,0,18.176,,,695743150.0,,,0,6,0,0.0,,,442926009.0,,,0,COMPLETE
2682,app-20170609084304-0279,0,17.706,,,695743150.0,,,0,6,0,0.0,,,442926009.0,,,0,COMPLETE
2683,app-20170603014556-0554,0,,4.344,,,1425488.0,,0,2,0,,0.0,,,1066937.0,,1,COMPLETE
2684,app-20170603014556-0554,0,,,7.786,,,0.0,0,200,0,,,1070927.0,,,0.0,2,COMPLETE
2685,app-20170606135815-0403,0,,,155.639,,,0.0,0,200,0,,,3279236053.0,,,0.0,2,COMPLETE
2686,app-20170605211657-1093,0,4.132,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2687,app-20170606135815-0403,0,10.386,,,600091310.0,,,0,5,0,0.0,,,321019395.0,,,0,COMPLETE
2688,app-20170606135815-0403,0,,101.131,,,3865016361.0,,0,29,0,,0.0,,,2958216658.0,,1,COMPLETE
2689,app-20170603073139-0805,0,4.237,,,3336.0,,,0,2,0,0.0,,,2988.0,,,0,COMPLETE
2690,app-20170609052343-0139,0,,34.339,,,1533065387.0,,0,12,0,,0.0,,,1181182732.0,,1,COMPLETE
2691,app-20170609052343-0139,0,11.288,,,239192537.0,,,0,2,0,0.0,,,127737658.0,,,0,COMPLETE
2692,app-20170609052343-0139,0,,,69.684,,,0.0,0,200,0,,,1308920390.0,,,0.0,2,COMPLETE
2693,app-20170606023928-1279,0,,4.485,,,5718582.0,,0,2,0,,0.0,,,4201380.0,,1,COMPLETE
2694,app-20170606023928-1279,0,4.114,,,3336.0,,,0,2,0,0.0,,,3990.0,,,0,COMPLETE
2695,app-20170602102048-0230,0,5.999,,,73251779.0,,,0,2,0,0.0,,,52120079.0,,,0,COMPLETE
2696,app-20170602102048-0230,0,,4.185,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
2697,app-20170606143832-0420,0,,3.613,,,584.0,,0,2,0,,0.0,,,718.0,,1,COMPLETE
2698,app-20170606064005-0158,0,,,6.089,,,0.0,0,200,0,,,3706.0,,,0.0,2,COMPLETE
2699,app-20170605222241-1130,0,,4.296,,,3336.0,,0,2,0,,0.0,,,3990.0,,1,COMPLETE
2700,app-20170605222241-1130,0,6.242,,,73251779.0,,,0,2,0,0.0,,,52120079.0,,,0,COMPLETE
2701,app-20170605222241-1130,0,,,9.662,,,0.0,0,200,0,,,52124069.0,,,0.0,2,COMPLETE
2702,app-20170606082051-0225,0,,63.226,,,2310171958.0,,0,18,0,,0.0,,,1770564241.0,,1,COMPLETE
2703,app-20170606082051-0225,0,8.907,,,359551313.0,,,0,3,0,0.0,,,192097578.0,,,0,COMPLETE
2704,app-20170605223948-1147,0,8.722,,,359551313.0,,,0,3,0,0.0,,,189487969.0,,,0,COMPLETE
2705,app-20170606082051-0225,0,,,97.236,,,0.0,0,200,0,,,1962661819.0,,,0.0,2,COMPLETE
2706,app-20170606142949-0413,0,9.901,,,600091310.0,,,0,5,0,0.0,,,321005254.0,,,0,COMPLETE
2707,app-20170602162215-0400,0,,74.262,,,3865016361.0,,0,29,0,,0.0,,,2858252785.0,,1,COMPLETE
2708,app-20170606073950-0197,0,,64.662,,,2310171958.0,,0,18,0,,0.0,,,1710624435.0,,1,COMPLETE
2709,app-20170602162215-0400,0,,,14.337,,,0.0,0,200,0,,,2858252785.0,,,0.0,2,COMPLETE
2710,app-20170602083605-0192,0,6.654,,,48846488.0,,,0,2,0,0.0,,,34767956.0,,,0,COMPLETE
2711,app-20170602083605-0192,0,,5.708,,,2855193.0,,0,2,0,,0.0,,,2110997.0,,1,COMPLETE
2712,app-20170602083605-0192,0,,,920.569,,,0.0,0,200,0,,,36878953.0,,,0.0,2,COMPLETE
2713,app-20170609084304-0279,0,,,114.032,,,0.0,0,200,0,,,2729124177.0,,,0.0,2,COMPLETE
2714,app-20170603022746-0596,0,,,14.196,,,0.0,0,200,0,,,161060994.0,,,0.0,2,COMPLETE
2715,app-20170603041445-0683,0,,,18.382,,,0.0,0,200,0,,,242099798.0,,,0.0,2,COMPLETE
2716,app-20170603041445-0683,0,9.196,,,359551313.0,,,0,3,0,0.0,,,189487969.0,,,0,COMPLETE
2717,app-20170603041445-0683,0,,8.942,,,72686038.0,,0,2,0,,0.0,,,52611829.0,,1,COMPLETE
2718,app-20170609083917-0278,0,17.21,,,695743150.0,,,0,6,0,0.0,,,442926009.0,,,0,COMPLETE
2719,app-20170609083917-0278,0,,82.993,,,3087316780.0,,0,23,0,,0.0,,,2286198168.0,,1,COMPLETE
2720,app-20170609083917-0278,0,,,109.705,,,0.0,0,200,0,,,2729124177.0,,,0.0,2,COMPLETE
2721,app-20170603022746-0596,0,11.497,,,239192537.0,,,0,2,0,0.0,,,125991588.0,,,0,COMPLETE
2722,app-20170603022746-0596,0,,6.759,,,48438588.0,,0,2,0,,0.0,,,35069406.0,,1,COMPLETE
2723,app-20170601191458-0012,0,3.995,,,24362768.0,,,0,2,0,0.0,,,0.0,,,0,COMPLETE
2724,app-20170609062101-0189,0,,,85.25,,,0.0,0,200,0,,,2041099006.0,,,0.0,2,COMPLETE
2725,app-20170602140119-0308,0,,,8.636,,,0.0,0,200,0,,,24428726.0,,,0.0,2,COMPLETE
2726,app-20170602140119-0308,0,5.727,,,97731955.0,,,0,2,0,0.0,,,74657187.0,,,0,COMPLETE
2727,app-20170606091754-0268,0,5.892,,,97731955.0,,,0,2,0,0.0,,,74657187.0,,,0,COMPLETE
2728,app-20170606091754-0268,0,,16.342,,,695743150.0,,0,6,0,,0.0,,,441974162.0,,1,COMPLETE
2729,app-20170606091754-0268,0,,,34.975,,,0.0,0,200,0,,,516631349.0,,,0.0,2,COMPLETE
